request_id,question,generated_sql,execution_success,result_row_count,result_preview,label,label_reason,timestamp
b537f25e-fe73-4e36-a77a-6b7ebfd5fe96,"10AX115H3F34E2SG 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='10AX115H3F34E2SG';",True,1,"[{""part_number"": ""10AX115H3F34E2SG"", ""description"": ""IC"", ""std_unit_cost"": 14000.0, ""std_selling_price"": 15400.0}]",1,,2026-02-27 08:25:45
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP3C55F780C6N' AND strftime('%Y', purchase_date)='2025'
            GROUP BY month
            ORDER BY month;",True,11,"[{""month"": ""2025-01"", ""total_qty"": 721}, {""month"": ""2025-02"", ""total_qty"": 1200}, {""month"": ""2025-04"", ""total_qty"": 2268}]",1,,2026-02-27 08:25:57
28173833-daec-4067-b862-a6b480c19ecd,EP3C55F780C6N의 2024년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP3C55F780C6N' AND strftime('%Y', purchase_date)='2024'
            GROUP BY month
            ORDER BY month;",True,11,"[{""month"": ""2024-01"", ""total_qty"": 1932}, {""month"": ""2024-03"", ""total_qty"": 694}, {""month"": ""2024-04"", ""total_qty"": 984}]",1,,2026-02-27 08:25:57
c850bf64-84c9-47c1-806e-9c6683b640e6,EP3SE80F780I3N의 2023년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP3SE80F780I3N' AND strftime('%Y', sale_date)='2023'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:57
1c90d8b2-8678-4b34-8720-3d0926ba47d1,EP3SE80F780I3N의 2024년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP3SE80F780I3N' AND strftime('%Y', sale_date)='2024'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:57
86a9b5e9-8209-4fcd-8d42-c1dea217ac67,EP3SE80F780I3N의 2025년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP3SE80F780I3N' AND strftime('%Y', sale_date)='2025'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:57
24e3e3e1-eb77-4e7b-be6f-ccad16fa28d7,EP3SE80F780I3N의 2023년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP3SE80F780I3N' AND strftime('%Y', purchase_date)='2023'
            GROUP BY month
            ORDER BY month;",True,10,"[{""month"": ""2023-01"", ""total_qty"": 802}, {""month"": ""2023-02"", ""total_qty"": 1453}, {""month"": ""2023-04"", ""total_qty"": 2566}]",1,,2026-02-27 08:25:57
60e52f56-61da-4767-adc1-0ee3830a24cd,EP3SE80F780I3N의 2025년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP3SE80F780I3N' AND strftime('%Y', purchase_date)='2025'
            GROUP BY month
            ORDER BY month;",True,11,"[{""month"": ""2025-01"", ""total_qty"": 2620}, {""month"": ""2025-02"", ""total_qty"": 948}, {""month"": ""2025-03"", ""total_qty"": 2110}]",1,,2026-02-27 08:25:57
6befab48-d635-4717-81ae-2cc98740df55,EP4CE115F29C8N의 2023년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CE115F29C8N' AND strftime('%Y', sale_date)='2023'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:57
cab91ec4-c625-497a-ab0c-8c8c5c5e84d7,EP4CE115F29C8N의 2024년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CE115F29C8N' AND strftime('%Y', sale_date)='2024'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:57
f828ca70-6569-4a3e-8df5-c2ddb9398917,EP4CE115F29C8N의 2025년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CE115F29C8N' AND strftime('%Y', purchase_date)='2025'
            GROUP BY month
            ORDER BY month;",True,11,"[{""month"": ""2025-01"", ""total_qty"": 1976}, {""month"": ""2025-02"", ""total_qty"": 1364}, {""month"": ""2025-03"", ""total_qty"": 650}]",1,,2026-02-27 08:25:57
92527e74-338f-468e-915f-95a1bd6dee5d,EP4CE115F29C8N의 2024년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CE115F29C8N' AND strftime('%Y', purchase_date)='2024'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2024-01"", ""total_qty"": 1957}, {""month"": ""2024-02"", ""total_qty"": 2777}, {""month"": ""2024-03"", ""total_qty"": 636}]",1,,2026-02-27 08:25:57
22920ece-8f40-4e69-8ec1-b9a3113fb4c9,EP4CE115F29C8N의 2023년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CE115F29C8N' AND strftime('%Y', purchase_date)='2023'
            GROUP BY month
            ORDER BY month;",True,11,"[{""month"": ""2023-01"", ""total_qty"": 1997}, {""month"": ""2023-02"", ""total_qty"": 1355}, {""month"": ""2023-03"", ""total_qty"": 760}]",1,,2026-02-27 08:25:57
84c066f5-483a-4a6e-b304-e7243f3bd1cb,EP4CE30F19A7N의 2023년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CE30F19A7N' AND strftime('%Y', sale_date)='2023'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:57
0c40ae1e-0801-4e9f-b667-cb988cf73a45,EP4CE30F19A7N의 2025년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CE30F19A7N' AND strftime('%Y', sale_date)='2025'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:57
c8796cac-b2fe-42e9-a6a0-4b980f0b197e,EP4CE30F19A7N의 2024년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CE30F19A7N' AND strftime('%Y', sale_date)='2024'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:57
3439a43e-9da6-4ce7-bd08-371aaf2dcf9b,EP4CE30F19A7N의 2024년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CE30F19A7N' AND strftime('%Y', purchase_date)='2024'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2024-01"", ""total_qty"": 1306}, {""month"": ""2024-02"", ""total_qty"": 911}, {""month"": ""2024-03"", ""total_qty"": 1753}]",1,,2026-02-27 08:25:57
30c9f3a2-bde3-48ef-9d91-9f5adf0970a7,EP4CE30F19A7N의 2025년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CE30F19A7N' AND strftime('%Y', purchase_date)='2025'
            GROUP BY month
            ORDER BY month;",True,9,"[{""month"": ""2025-01"", ""total_qty"": 1175}, {""month"": ""2025-03"", ""total_qty"": 1813}, {""month"": ""2025-04"", ""total_qty"": 2139}]",1,,2026-02-27 08:25:57
b1e836f3-1d47-44ed-835c-44b3afe8c078,EP4CE30F19A7N의 2023년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CE30F19A7N' AND strftime('%Y', purchase_date)='2023'
            GROUP BY month
            ORDER BY month;",True,11,"[{""month"": ""2023-01"", ""total_qty"": 1424}, {""month"": ""2023-02"", ""total_qty"": 2306}, {""month"": ""2023-03"", ""total_qty"": 702}]",1,,2026-02-27 08:25:57
291f8e2a-b6a6-43f0-a864-54b4e4008b12,EP4CE30F29C8의 2023년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CE30F29C8' AND strftime('%Y', sale_date)='2023'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2023-01"", ""total_qty"": 158}, {""month"": ""2023-02"", ""total_qty"": 329}, {""month"": ""2023-03"", ""total_qty"": 266}]",1,,2026-02-27 08:25:57
e3b5aab0-747f-4c30-8ea7-89b43dd4b2b9,EP4CE30F29C8의 2025년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CE30F29C8' AND strftime('%Y', sale_date)='2025'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2025-01"", ""total_qty"": 445}, {""month"": ""2025-02"", ""total_qty"": 194}, {""month"": ""2025-03"", ""total_qty"": 500}]",1,,2026-02-27 08:25:57
6a8cff01-a91b-4281-98b4-865bbe7db350,EP4CE30F29C8의 2025년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CE30F29C8' AND strftime('%Y', purchase_date)='2025'
            GROUP BY month
            ORDER BY month;",True,10,"[{""month"": ""2025-01"", ""total_qty"": 1092}, {""month"": ""2025-02"", ""total_qty"": 1145}, {""month"": ""2025-04"", ""total_qty"": 1088}]",1,,2026-02-27 08:25:58
fd4c2622-e594-489c-909e-f99ceeb73f29,EP4CE30F29C8의 2024년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CE30F29C8' AND strftime('%Y', purchase_date)='2024'
            GROUP BY month
            ORDER BY month;",True,10,"[{""month"": ""2024-01"", ""total_qty"": 1839}, {""month"": ""2024-02"", ""total_qty"": 1497}, {""month"": ""2024-03"", ""total_qty"": 2506}]",1,,2026-02-27 08:25:58
3b22df6d-47ad-4122-ba91-61b0453ac452,EP4CE30F29C8의 2023년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CE30F29C8' AND strftime('%Y', purchase_date)='2023'
            GROUP BY month
            ORDER BY month;",True,10,"[{""month"": ""2023-01"", ""total_qty"": 1298}, {""month"": ""2023-03"", ""total_qty"": 517}, {""month"": ""2023-04"", ""total_qty"": 2016}]",1,,2026-02-27 08:25:58
faa478e6-d774-4eb4-a07f-f47ca90ba2be,EP4CE55F29C8N의 2023년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CE55F29C8N' AND strftime('%Y', sale_date)='2023'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2023-01"", ""total_qty"": 421}, {""month"": ""2023-02"", ""total_qty"": 498}, {""month"": ""2023-03"", ""total_qty"": 460}]",1,,2026-02-27 08:25:58
de63c697-b6b9-4125-bc28-2ccae5273167,EP4CE55F29C8N의 2024년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CE55F29C8N' AND strftime('%Y', sale_date)='2024'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2024-01"", ""total_qty"": 505}, {""month"": ""2024-02"", ""total_qty"": 388}, {""month"": ""2024-03"", ""total_qty"": 279}]",1,,2026-02-27 08:25:58
4e84a4da-d0de-4668-8e33-09fe3f90b487,EP4CE55F29C8N의 2024년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CE55F29C8N' AND strftime('%Y', purchase_date)='2024'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2024-01"", ""total_qty"": 2093}, {""month"": ""2024-02"", ""total_qty"": 2330}, {""month"": ""2024-03"", ""total_qty"": 2390}]",1,,2026-02-27 08:25:58
8b2d9bec-6a9d-4d70-a8af-c008eac51a92,EP4CE55F29C8N의 2025년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CE55F29C8N' AND strftime('%Y', purchase_date)='2025'
            GROUP BY month
            ORDER BY month;",True,11,"[{""month"": ""2025-02"", ""total_qty"": 1218}, {""month"": ""2025-03"", ""total_qty"": 1281}, {""month"": ""2025-04"", ""total_qty"": 1772}]",1,,2026-02-27 08:25:58
ed287bd5-b9e5-47e7-a410-6000662fbf70,EP4CGX110DF31C8N의 2023년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CGX110DF31C8N' AND strftime('%Y', sale_date)='2023'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2023-01"", ""total_qty"": 398}, {""month"": ""2023-02"", ""total_qty"": 472}, {""month"": ""2023-03"", ""total_qty"": 838}]",1,,2026-02-27 08:25:58
082daee2-1107-4f39-bdc9-153c81261c5b,EP4CGX110DF31C8N의 2025년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CGX110DF31C8N' AND strftime('%Y', sale_date)='2025'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2025-01"", ""total_qty"": 154}, {""month"": ""2025-02"", ""total_qty"": 431}, {""month"": ""2025-03"", ""total_qty"": 151}]",1,,2026-02-27 08:25:58
3f7d0011-1226-44d3-8f25-d82dd444a83b,EP4CGX110DF31C8N의 2024년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CGX110DF31C8N' AND strftime('%Y', sale_date)='2024'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2024-01"", ""total_qty"": 386}, {""month"": ""2024-02"", ""total_qty"": 367}, {""month"": ""2024-03"", ""total_qty"": 586}]",1,,2026-02-27 08:25:58
1b2edf3e-55a0-4f4b-8f9e-32855251396f,EP4CGX110DF31C8N의 2024년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CGX110DF31C8N' AND strftime('%Y', purchase_date)='2024'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2024-01"", ""total_qty"": 1699}, {""month"": ""2024-02"", ""total_qty"": 2420}, {""month"": ""2024-03"", ""total_qty"": 1811}]",1,,2026-02-27 08:25:58
e710655e-05aa-45f9-bef4-98eefc4e12c4,EP4CGX110DF31C8N의 2025년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CGX110DF31C8N' AND strftime('%Y', purchase_date)='2025'
            GROUP BY month
            ORDER BY month;",True,11,"[{""month"": ""2025-01"", ""total_qty"": 841}, {""month"": ""2025-02"", ""total_qty"": 2027}, {""month"": ""2025-03"", ""total_qty"": 1296}]",1,,2026-02-27 08:25:58
2bc6a8dc-d652-46b0-9491-2af6de856011,EP4CGX110DF31C8N의 2023년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CGX110DF31C8N' AND strftime('%Y', purchase_date)='2023'
            GROUP BY month
            ORDER BY month;",True,11,"[{""month"": ""2023-01"", ""total_qty"": 901}, {""month"": ""2023-02"", ""total_qty"": 1120}, {""month"": ""2023-03"", ""total_qty"": 570}]",1,,2026-02-27 08:25:58
4c45cd35-6b61-4296-bc66-9b6721fc48d3,EP4CGX30CF23C8N의 2025년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CGX30CF23C8N' AND strftime('%Y', sale_date)='2025'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:58
b983bd99-556f-4d0a-a5ce-f4c3ad10279f,EP4CGX30CF23C8N의 2024년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CGX30CF23C8N' AND strftime('%Y', sale_date)='2024'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:58
1d809b70-e4de-48df-8971-f98b8973fda9,EP4CGX30CF23C8N의 2023년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CGX30CF23C8N' AND strftime('%Y', sale_date)='2023'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:58
accf8ca5-63ac-46c4-8712-b99a4d8a3887,EP4CGX30CF23C8N의 2023년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CGX30CF23C8N' AND strftime('%Y', purchase_date)='2023'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:58
50a9101b-c02a-4cf1-b9d8-69efec5d92b5,EP4CGX30CF23C8N의 2024년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CGX30CF23C8N' AND strftime('%Y', purchase_date)='2024'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:58
8340978d-9d1e-40e0-b4ce-95f2b07dae26,EP4CGX30CF23C8N의 2025년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CGX30CF23C8N' AND strftime('%Y', purchase_date)='2025'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:58
3842c23a-4e89-4df3-8ad5-348aec606986,EP4CGX50CF23I7N의 2023년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CGX50CF23I7N' AND strftime('%Y', sale_date)='2023'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:58
c0ab58f9-f252-4e46-b708-bea976ffddce,EP4CGX50CF23I7N의 2024년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CGX50CF23I7N' AND strftime('%Y', sale_date)='2024'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:58
af1c0b09-78bf-4b5f-9920-3a3ab44f322e,EP4CGX50CF23I7N의 2025년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4CGX50CF23I7N' AND strftime('%Y', sale_date)='2025'
            GROUP BY month
            ORDER BY month;",True,0,[],1,,2026-02-27 08:25:58
ba9a026d-d358-4887-9082-884c33026966,EP4CGX50CF23I7N의 2023년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CGX50CF23I7N' AND strftime('%Y', purchase_date)='2023'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2023-01"", ""total_qty"": 2576}, {""month"": ""2023-02"", ""total_qty"": 823}, {""month"": ""2023-03"", ""total_qty"": 2340}]",1,,2026-02-27 08:25:58
b71063f8-abb4-4ae9-93d7-4b4eb8daca5c,EP4CGX50CF23I7N의 2025년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4CGX50CF23I7N' AND strftime('%Y', purchase_date)='2025'
            GROUP BY month
            ORDER BY month;",True,11,"[{""month"": ""2025-01"", ""total_qty"": 2556}, {""month"": ""2025-02"", ""total_qty"": 1476}, {""month"": ""2025-03"", ""total_qty"": 1077}]",1,,2026-02-27 08:25:58
19877704-b394-4644-87ea-72bebe39b783,EP4SGX360HF35C2N의 2023년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4SGX360HF35C2N' AND strftime('%Y', sale_date)='2023'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2023-01"", ""total_qty"": 679}, {""month"": ""2023-02"", ""total_qty"": 512}, {""month"": ""2023-03"", ""total_qty"": 536}]",1,,2026-02-27 08:25:58
4a537c87-d8c1-47bc-8158-d6862b70b740,EP4SGX360HF35C2N의 2025년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4SGX360HF35C2N' AND strftime('%Y', sale_date)='2025'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2025-01"", ""total_qty"": 615}, {""month"": ""2025-02"", ""total_qty"": 531}, {""month"": ""2025-03"", ""total_qty"": 277}]",1,,2026-02-27 08:25:58
7849f6b8-260b-4f45-89ef-fbae9d2cf204,EP4SGX360HF35C2N의 2024년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EP4SGX360HF35C2N' AND strftime('%Y', sale_date)='2024'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2024-01"", ""total_qty"": 268}, {""month"": ""2024-02"", ""total_qty"": 377}, {""month"": ""2024-03"", ""total_qty"": 684}]",1,,2026-02-27 08:25:58
ab82138e-2638-4688-8343-1423af907ca0,EP4SGX360HF35C2N의 2023년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4SGX360HF35C2N' AND strftime('%Y', purchase_date)='2023'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2023-01"", ""total_qty"": 1000}, {""month"": ""2023-02"", ""total_qty"": 2541}, {""month"": ""2023-03"", ""total_qty"": 1414}]",1,,2026-02-27 08:25:58
a8cbf343-7c02-4b62-9afa-7761b76ad971,EP4SGX360HF35C2N의 2025년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EP4SGX360HF35C2N' AND strftime('%Y', purchase_date)='2025'
            GROUP BY month
            ORDER BY month;",True,10,"[{""month"": ""2025-03"", ""total_qty"": 840}, {""month"": ""2025-04"", ""total_qty"": 1694}, {""month"": ""2025-05"", ""total_qty"": 887}]",1,,2026-02-27 08:25:58
1ea005f6-ab2d-484f-b3c1-3a651d432556,EPC16UC88의 2025년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EPC16UC88' AND strftime('%Y', sale_date)='2025'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2025-01"", ""total_qty"": 471}, {""month"": ""2025-02"", ""total_qty"": 304}, {""month"": ""2025-03"", ""total_qty"": 220}]",1,,2026-02-27 08:25:58
f5a29519-9d38-46fa-bf8d-23c85b7ef2c2,EPC16UC88의 2023년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EPC16UC88' AND strftime('%Y', sale_date)='2023'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2023-01"", ""total_qty"": 517}, {""month"": ""2023-02"", ""total_qty"": 435}, {""month"": ""2023-03"", ""total_qty"": 596}]",1,,2026-02-27 08:25:58
2e4189d3-9fcc-4578-ac23-3a44b65dedfd,EPC16UC88의 2024년 월별 판매 수량 히스토리는?,"SELECT strftime('%Y-%m', sale_date) AS month,
                   SUM(sale_quantity) AS total_qty
            FROM sales_orders
            WHERE part_number='EPC16UC88' AND strftime('%Y', sale_date)='2024'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2024-01"", ""total_qty"": 637}, {""month"": ""2024-02"", ""total_qty"": 589}, {""month"": ""2024-03"", ""total_qty"": 364}]",1,,2026-02-27 08:25:58
b17b6d35-55cc-409e-ab40-5ff88764b53e,EPC16UC88의 2023년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EPC16UC88' AND strftime('%Y', purchase_date)='2023'
            GROUP BY month
            ORDER BY month;",True,11,"[{""month"": ""2023-01"", ""total_qty"": 1797}, {""month"": ""2023-03"", ""total_qty"": 1909}, {""month"": ""2023-04"", ""total_qty"": 1043}]",1,,2026-02-27 08:25:58
15c3902b-747c-4ccc-aa97-d5e8da44b9b8,EPC16UC88의 2025년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
            WHERE part_number='EPC16UC88' AND strftime('%Y', purchase_date)='2025'
            GROUP BY month
            ORDER BY month;",True,12,"[{""month"": ""2025-01"", ""total_qty"": 2526}, {""month"": ""2025-02"", ""total_qty"": 1252}, {""month"": ""2025-03"", ""total_qty"": 1777}]",1,,2026-02-27 08:25:58
4808f8ff-1cc8-4c87-93cf-da64dcd61c63,EPC16UC88의 2024년 월별 구매 수량 히스토리는?,"SELECT strftime('%Y-%m', purchase_date) AS month,
                   SUM(purchase_quantity) AS total_qty
            FROM purchase_orders
