pattern_id,sql_template,slots_schema,usage_count,example_question
PAT_7f527871ecbe,"SELECT 'EN2011-A1' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 EN2011-A1의 총 판매 수량과 판매 금액은?
PAT_7fbbc5bd79b5,"SELECT 'AT91FR40162SB-CI' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 AT91FR40162SB-CI의 총 구매 수량과 구매 금액은?
PAT_7fd2568eae83,"SELECT 'ATMEGA88PB-MN' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 ATMEGA88PB-MN의 총 구매 수량과 구매 금액은?
PAT_80bf4a176bc0,"SELECT 'EP1C6F256C6N' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 EP1C6F256C6N의 총 판매 수량과 판매 금액은?
PAT_80d4356a96cb,"SELECT 'EP1S10F672I7' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 EP1S10F672I7의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_80e2d3daf59f,"SELECT '88E1322-A0-BAM2C000' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 88E1322-A0-BAM2C000의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_81471971d860,"SELECT 'EP2C50F672C8N' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 EP2C50F672C8N의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_8221761bf149,"SELECT 'EN2210-BG1' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 EN2210-BG1의 총 판매 수량과 판매 금액은?
PAT_829552c0db06,"SELECT 'EP1S10F780C7N' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 EP1S10F780C7N의 총 구매 수량과 구매 금액은?
PAT_83006f31aaa3,"SELECT 'AM29LV800BB-120WBC' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 AM29LV800BB-120WBC의 총 판매 수량과 판매 금액은?
PAT_832b0d1dfd8e,"SELECT 'AGS756KCA-050B-PFF-T' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 AGS756KCA-050B-PFF-T의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_83416ffa12b3,"SELECT 'EP2S30F484C5N' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 EP2S30F484C5N의 총 판매 수량과 판매 금액은?
PAT_839d321511a6,"SELECT '75K62100S83RX' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 75K62100S83RX의 총 구매 수량과 구매 금액은?
PAT_848512b94b03,"SELECT 'TLF50201EL' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 TLF50201EL의 총 구매 수량과 구매 금액은?
PAT_8493aff0e850,"SELECT 'EP20K60EFC324-1' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 EP20K60EFC324-1의 총 판매 수량과 판매 금액은?
PAT_84e1d98a23fd,"SELECT m.manufacturer_id, m.name AS manufacturer_name, SUM(p.purchase_quantity) AS total_qty, SUM(p.purchase_quantity*p.actual_unit_cost) AS total_amount FROM purchase_orders p JOIN manufacturers m ON p.manufacturer_id=m.manufacturer_id WHERE p.manufacturer_id={{manufacturer_id}} AND strftime('%Y', p.purchase_date)='2025' GROUP BY m.manufacturer_id, m.name;",manufacturer_id,69,2025년 제조사 1의 총 구매 수량과 구매 금액은?
PAT_856d1bb8dbba,"SELECT 'EP20K200EBC356-1' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 EP20K200EBC356-1의 총 판매 수량과 판매 금액은?
PAT_858842889c9a,"SELECT 'FW21555BB' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 FW21555BB의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_858b5bcb610a,"SELECT 'EP2C50F672C8N' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 EP2C50F672C8N의 총 판매 수량과 판매 금액은?
PAT_85bee071ef2d,"SELECT 'EP1C6F256C6N' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 EP1C6F256C6N의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_85d51580508d,"SELECT 'CN5020-400BG564-SCP' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 CN5020-400BG564-SCP의 총 구매 수량과 구매 금액은?
PAT_85e9c6417bab,"SELECT 'EP2C70F896C8' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 EP2C70F896C8의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_8612a89b1019,"SELECT 'EPC16UC88' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 EPC16UC88의 총 구매 수량과 구매 금액은?
PAT_86e45c0323aa,"SELECT 'EP1S10F672I7' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 EP1S10F672I7의 총 구매 수량과 구매 금액은?
PAT_86fde8eef8ee,"SELECT 'BCM7019ZKFEB03G' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 BCM7019ZKFEB03G의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_870d7366c23c,"SELECT 'TLT9255WLC' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 TLT9255WLC의 총 구매 수량과 구매 금액은?
PAT_87204a38102e,"SELECT 'A3P060-FGG144' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 A3P060-FGG144의 총 판매 수량과 판매 금액은?
PAT_8720e98cf8ae,"SELECT 'CN5020-400BG564-SCP' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 CN5020-400BG564-SCP의 총 판매 수량과 판매 금액은?
PAT_878da36a99c0,"SELECT 'CY62157DV30LL-55BVXI' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 CY62157DV30LL-55BVXI의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_8790a1600f19,"SELECT v.vendor_name, SUM(s.sale_quantity*s.actual_selling_price) AS total_amount FROM sales_orders s JOIN vendors v ON s.vendor_id=v.vendor_id WHERE strftime('%Y', s.sale_date)='2025' AND strftime('%m', s.sale_date)='12' GROUP BY v.vendor_name ORDER BY total_amount DESC LIMIT 10;",,1,2025년 12월 벤더별 판매 금액 TOP 10은?
PAT_87db7d0805c4,"SELECT 'AT49HBV010-90TC' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 AT49HBV010-90TC의 총 판매 수량과 판매 금액은?
PAT_88062d617fef,"SELECT 'BCM63138DVKFSBG' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 BCM63138DVKFSBG의 총 구매 수량과 구매 금액은?
PAT_8832288e6c7f,"SELECT 'ALT3800-B0' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 ALT3800-B0의 총 판매 수량과 판매 금액은?
PAT_88a9dbfa1ed9,"SELECT 'TLT9255WLC' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 TLT9255WLC의 총 판매 수량과 판매 금액은?
PAT_88c2554c80bb,"SELECT 'A3P250-2FGG144I' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 A3P250-2FGG144I의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_88daa17802c6,"SELECT 'CN5010-300BG564I-CP-G' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 CN5010-300BG564I-CP-G의 총 구매 수량과 구매 금액은?
PAT_88e0ce6ddaa2,"SELECT 'BSZ15DC02KDH' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 BSZ15DC02KDH의 총 구매 수량과 구매 금액은?
PAT_88f555a5aea9,"SELECT 'CY37256VP256-66BBI' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 CY37256VP256-66BBI의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_89464a82c840,"SELECT 'A3P060-FGG144' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 A3P060-FGG144의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_89942edc223f,"SELECT 'Z84C3006PEC' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 Z84C3006PEC의 총 구매 수량과 구매 금액은?
PAT_8995c6492f96,"SELECT 'EP3SE80F780I3N' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 EP3SE80F780I3N의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_89b47be8f637,"SELECT 'EP1S25F780C7' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 EP1S25F780C7의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_89cf274b0de8,"SELECT 'BCM3390ZKFSBG' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 BCM3390ZKFSBG의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_8a223e703081,"SELECT 'BCM6506IFBG' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 BCM6506IFBG의 총 구매 수량과 구매 금액은?
PAT_8a3c390eff63,"SELECT 'EP4CE30F29C8' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 EP4CE30F29C8의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_8aa1fb648acc,"SELECT part_number, std_selling_price FROM products ORDER BY std_selling_price ASC LIMIT 1;",,1,products에서 std_selling_price 최솟값 제품은?
PAT_8ac1e250c2c8,"SELECT 'EP1S10F780C7N' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 EP1S10F780C7N의 총 판매 수량과 판매 금액은?
PAT_8ae29577cec4,"SELECT 'EP1C20F324C8N' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 EP1C20F324C8N의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_8b02d7df0f05,"SELECT '88E1111-B2-BAB1I000' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 88E1111-B2-BAB1I000의 총 판매 수량과 판매 금액은?
PAT_8b0ab4398200,"SELECT 'EPF10K130EFI484-2' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 EPF10K130EFI484-2의 총 판매 수량과 판매 금액은?
PAT_8bf60fc98eef,"SELECT 'A1028AOF' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 A1028AOF의 총 판매 수량과 판매 금액은?
PAT_8c0ed1a85e3f,"SELECT 'BCM3390ZKFSBG' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 BCM3390ZKFSBG의 총 판매 수량과 판매 금액은?
PAT_8c4e93b63850,"SELECT 'AK7903-L' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 AK7903-L의 총 판매 수량과 판매 금액은?
PAT_8d2e6ec2d0c5,"SELECT 'BCM7241BRKFEBA01G' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 BCM7241BRKFEBA01G의 총 판매 수량과 판매 금액은?
PAT_8d494c98bcb1,"SELECT 'ADSP-21369KBPZ-3A' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 ADSP-21369KBPZ-3A의 총매출, 총매입, 순이익(흑자/적자)은?"
